activity,country,legal_status,notes,topic
carry a self-defence keychain,Iceland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,India,legal,Self-defence keychains are generally legal in India if they are ordinary items and not clearly designed as weapons.,self-defence-weapons
carry a self-defence keychain,Indonesia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Ireland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Israel,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Italy,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Japan,restricted,"Self-defence keychains may be legal if they are ordinary items, but weaponised versions can be treated as illegal weapons.",self-defence-weapons
carry a self-defence keychain,Jordan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Kazakhstan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Kenya,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Kuwait,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Laos,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Latvia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Lithuania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Luxembourg,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Malaysia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Malta,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Mexico,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Moldova,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Mongolia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Montenegro,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Morocco,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Nepal,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Netherlands,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,New Zealand,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Nigeria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,North Macedonia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Norway,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Oman,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Pakistan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Paraguay,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Peru,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Philippines,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Poland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Portugal,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Qatar,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Romania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Saudi Arabia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Serbia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Singapore,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Slovakia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Slovenia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,South Africa,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,South Korea,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Spain,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Sri Lanka,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Suriname,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Sweden,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Switzerland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Taiwan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Tanzania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Thailand,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Tunisia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Turkey,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Uganda,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Ukraine,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,United Arab Emirates,restricted,"Self-defence keychains may be legal if they are ordinary items, but weaponised designs can be treated as illegal weapons.",self-defence-weapons
carry a self-defence keychain,United Kingdom,restricted,"Self-defence keychains may be legal if they are ordinary items, but weapon-style designs can be treated as offensive weapons.",self-defence-weapons
carry a self-defence keychain,United States,legal,"Self-defence keychains are generally legal in most US states, though certain designs may be restricted.",self-defence-weapons
carry a self-defence keychain,Uruguay,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Uzbekistan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Venezuela,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Vietnam,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a self-defence keychain,Zimbabwe,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Albania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Algeria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Argentina,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Armenia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Australia,restricted,Carrying a sword in public is generally restricted in Australia unless there is a lawful reason such as work or events.,self-defence-weapons
carry a sword in public,Austria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Azerbaijan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Bahrain,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Bangladesh,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Belgium,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Bolivia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Bosnia and Herzegovina,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Brazil,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Bulgaria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Cambodia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Canada,restricted,Carrying a sword in public is legal in Canada only if there is a legitimate reason and no intent to use it as a weapon.,self-defence-weapons
carry a sword in public,Chile,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,China,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Colombia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Croatia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Cuba,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Czech Republic,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Denmark,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Dominican Republic,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Egypt,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Estonia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Ethiopia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Finland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,France,restricted,Carrying a sword in public in France is restricted and generally requires a legitimate reason such as transport or events.,self-defence-weapons
carry a sword in public,Georgia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Germany,restricted,Carrying a sword in public in Germany is restricted and generally requires a legitimate reason such as transport or events.,self-defence-weapons
carry a sword in public,Ghana,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Greece,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Guyana,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Hong Kong,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Hungary,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Iceland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,India,restricted,Carrying a sword in public in India may be legal in certain cultural or ceremonial contexts but can be restricted otherwise.,self-defence-weapons
carry a sword in public,Indonesia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Ireland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Israel,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Italy,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Japan,restricted,Carrying a sword in public in Japan is highly restricted and generally only allowed for legitimate purposes such as transport or cultural use.,self-defence-weapons
carry a sword in public,Jordan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Kazakhstan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Kenya,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Kuwait,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Laos,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Latvia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Lithuania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Luxembourg,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Malaysia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Malta,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Mexico,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Moldova,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Mongolia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Montenegro,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Morocco,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Nepal,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Netherlands,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,New Zealand,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Nigeria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,North Macedonia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Norway,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Oman,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Pakistan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Paraguay,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Peru,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Philippines,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Poland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Portugal,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Qatar,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Romania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Saudi Arabia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Serbia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Singapore,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Slovakia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Slovenia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,South Africa,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,South Korea,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Spain,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Sri Lanka,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Suriname,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Sweden,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Switzerland,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Taiwan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Tanzania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Thailand,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Tunisia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Turkey,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Uganda,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Ukraine,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,United Arab Emirates,restricted,Carrying a sword in public is generally restricted in the UAE unless it is for ceremonial or cultural purposes.,self-defence-weapons
carry a sword in public,United Kingdom,restricted,"Carrying a sword in public is only legal with a valid reason such as work, ceremony, or transport.",self-defence-weapons
carry a sword in public,United States,restricted,"Carrying a sword in public is legal in some US states but restricted in others, especially in urban areas.",self-defence-weapons
carry a sword in public,Uruguay,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Uzbekistan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Venezuela,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Vietnam,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a sword in public,Zimbabwe,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Albania,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Algeria,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Argentina,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Armenia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Australia,illegal,Tasers are classified as prohibited weapons in Australia and are not legal for civilian ownership.,self-defence-weapons
carry a taser,Austria,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Azerbaijan,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Bahrain,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Bangladesh,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Belgium,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Bolivia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Bosnia and Herzegovina,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Brazil,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Bulgaria,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Cambodia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Canada,illegal,Tasers are prohibited weapons in Canada and are not legal for civilian ownership.,self-defence-weapons
carry a taser,Chile,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,China,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Colombia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Croatia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Cuba,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Czech Republic,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Denmark,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Dominican Republic,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Egypt,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Estonia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Ethiopia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Finland,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,France,restricted,"Tasers fall under regulated weapons in France and may be legal to own, but carrying them in public usually requires a valid reason.",self-defence-weapons
carry a taser,Georgia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Germany,illegal,Tasers are generally restricted in Germany and are not legal for civilian possession.,self-defence-weapons
carry a taser,Ghana,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Greece,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Guyana,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Hong Kong,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Hungary,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Iceland,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,India,restricted,"Tasers are not clearly regulated in India but may be restricted under broader weapons laws, making civilian ownership risky.",self-defence-weapons
carry a taser,Indonesia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Ireland,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Israel,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Italy,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Japan,illegal,Tasers are prohibited in Japan and are not legal for civilian ownership or carry.,self-defence-weapons
carry a taser,Jordan,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Kazakhstan,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Kenya,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Kuwait,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Laos,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Latvia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Lithuania,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Luxembourg,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Malaysia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Malta,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Mexico,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Moldova,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Mongolia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Montenegro,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Morocco,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Nepal,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Netherlands,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,New Zealand,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Nigeria,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,North Macedonia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Norway,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Oman,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Pakistan,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Paraguay,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Peru,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Philippines,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Poland,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Portugal,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Qatar,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Romania,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Saudi Arabia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Serbia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Singapore,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Slovakia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Slovenia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,South Africa,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,South Korea,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Spain,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Sri Lanka,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Suriname,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Sweden,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Switzerland,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Taiwan,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Tanzania,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Thailand,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Tunisia,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Turkey,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Uganda,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Ukraine,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,United Arab Emirates,illegal,Tasers are restricted weapons in the UAE and are not legal for civilian ownership.,self-defence-weapons
carry a taser,United Kingdom,illegal,Tasers are restricted to authorised use and are not legal for civilians to own or carry in the UK.,self-defence-weapons
carry a taser,United States,restricted,Tasers are legal in most US states but may be restricted by local laws or conditions such as age or criminal history.,self-defence-weapons
carry a taser,Uruguay,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Uzbekistan,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Venezuela,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Vietnam,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry a taser,Zimbabwe,illegal,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Albania,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Algeria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Argentina,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Armenia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Australia,restricted,Pepper spray is illegal in most Australian states with limited exceptions,self-defence-weapons
carry pepper spray,Austria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Azerbaijan,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Bahrain,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Bangladesh,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Belgium,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Bolivia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Bosnia and Herzegovina,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Brazil,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Bulgaria,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Cambodia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Canada,restricted,Pepper spray for use against humans is generally prohibited in Canada,self-defence-weapons
carry pepper spray,Chile,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,China,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Colombia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Croatia,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Cuba,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Czech Republic,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
carry pepper spray,Denmark,restricted,Estimated legal status based on general regulations. Verify locally.,self-defence-weapons
